training_losses,training_recalls
0.53267205,0.5390625
0.5379275,0.5703125
0.537779,0.47265625
0.5354706,0.51953125
0.5387744,0.59375
0.5303687,0.54296875
0.5294281,0.55859375
0.5396389,0.5546875
0.5424895,0.49609375
0.532077,0.58203125
0.52642655,0.609375
0.5352413,0.54296875
0.5360396,0.53515625
0.53059065,0.58984375
0.5367377,0.46875
0.5275451,0.59375
0.5458096,0.55078125
0.5297371,0.58984375
0.54177237,0.515625
0.53203654,0.58984375
0.5329853,0.50390625
0.54207885,0.515625
0.54742146,0.421875
0.5318281,0.58203125
0.54082894,0.5390625
0.53750837,0.5234375
0.5431439,0.51171875
0.5345715,0.546875
0.5320542,0.5625
0.53303796,0.5625
0.53160614,0.53515625
0.5411204,0.53515625
0.54451394,0.46875
0.5353949,0.59375
0.5316669,0.59375
0.5336902,0.5078125
0.5331801,0.6171875
0.5392293,0.60546875
0.53992194,0.4921875
0.5406114,0.47265625
0.5317334,0.55078125
0.52842134,0.55859375
0.5329144,0.4765625
0.527931,0.5390625
0.54029423,0.53125
0.5386653,0.49609375
0.53813446,0.55078125
0.53977597,0.5234375
0.52500045,0.59765625
0.5263344,0.55859375
0.53666824,0.52734375
0.5384928,0.59375
0.54203606,0.52734375
0.5380339,0.55859375
0.5482091,0.453125
0.5376017,0.52734375
0.5323948,0.59765625
0.53327733,0.59765625
0.5311316,0.61328125
0.5347572,0.5859375
0.54040134,0.515625
0.5263548,0.625
0.5238421,0.63671875
0.5366087,0.57421875
0.5342052,0.59765625
0.53113806,0.6328125
0.5340692,0.5546875
0.53384316,0.5390625
0.5409451,0.51953125
0.53914535,0.56640625
0.5417825,0.546875
0.5327248,0.53125
0.5461517,0.4453125
0.5368579,0.55859375
0.5267199,0.57421875
0.5391039,0.53125
0.54686236,0.5390625
0.536167,0.5390625
0.52738833,0.59765625
0.53066784,0.6015625
0.52817726,0.60546875
0.5362599,0.54296875
0.5270433,0.5234375
0.53174245,0.58984375
0.517465,0.63671875
0.54524124,0.46875
0.542433,0.49609375
0.53708553,0.49609375
0.5462352,0.47265625
0.5274714,0.62109375
0.5437176,0.4453125
0.5403364,0.5078125
0.5319421,0.453125
0.540697,0.5
0.5352336,0.57421875
0.544549,0.515625
0.53184646,0.5078125
0.52371705,0.62890625
0.53221405,0.6328125
0.5292462,0.53125
0.5203043,0.6796875
0.52749926,0.57421875
0.52593553,0.5546875
0.525504,0.60546875
0.5315652,0.57421875
0.53271616,0.50390625
0.5309068,0.5859375
0.5289524,0.640625
0.5313787,0.52734375
0.5339289,0.53125
0.5432607,0.5078125
0.5247427,0.67578125
0.5369748,0.5
0.5259143,0.58984375
0.52610695,0.59375
0.5374906,0.5625
0.5312697,0.60546875
0.5425221,0.484375
0.5427957,0.5
0.53564703,0.56640625
0.53608775,0.5390625
0.52685905,0.56640625
0.53283364,0.52734375
0.53491926,0.56640625
0.5398011,0.51953125
0.5226915,0.58984375
0.5320823,0.53125
0.5253142,0.640625
0.5377815,0.58984375
0.52199024,0.56640625
0.5272969,0.60546875
0.5242856,0.6015625
0.5326346,0.58984375
0.53679216,0.55859375
0.5239066,0.5625
0.52919084,0.59375
0.53212214,0.6015625
0.530694,0.56640625
0.52742565,0.5390625
0.52909297,0.5625
0.5358286,0.50390625
0.5372149,0.5078125
0.5278939,0.58203125
0.5288607,0.58203125
0.5382955,0.58203125
0.52973866,0.578125
0.52816844,0.58203125
0.5289835,0.61328125
0.5282365,0.640625
0.5163622,0.64453125
0.53461015,0.51171875
0.5347459,0.54296875
0.5357225,0.5390625
0.5345485,0.52734375
0.530023,0.57421875
0.53564817,0.55859375
0.52839416,0.4921875
0.5342922,0.5546875
0.5404209,0.53125
0.5320045,0.5703125
0.5421066,0.484375
0.5344067,0.5
0.5344173,0.578125
0.5237378,0.58203125
0.5299304,0.56640625
0.52882093,0.59765625
0.5290562,0.53515625
0.53140557,0.5703125
0.53007984,0.5703125
0.5327156,0.6015625
0.5330263,0.59375
0.531992,0.515625
0.52661717,0.60546875
0.5390096,0.53515625
0.5274343,0.546875
0.5283984,0.57421875
0.5346508,0.54296875
0.53756225,0.50390625
0.5272206,0.5859375
0.5357757,0.53515625
0.541615,0.53125
0.52675384,0.51171875
0.5326148,0.53125
0.5327458,0.5
0.53148174,0.5625
0.5303191,0.57421875
0.53527844,0.54296875
0.530946,0.51953125
0.526065,0.59765625
0.51877487,0.6015625
0.5436113,0.5625
0.5362011,0.57421875
0.5239526,0.61328125
0.53203225,0.61328125
0.5363145,0.546875
0.5246506,0.59375
0.53930366,0.58984375
0.5351194,0.5390625
0.5259272,0.60546875
0.5314042,0.51171875
0.5271181,0.609375
0.5291303,0.57421875
0.5271275,0.56640625
0.5397912,0.53125
0.5438429,0.5390625
0.5440295,0.49609375
0.53270495,0.578125
0.5362287,0.50390625
0.5233844,0.66015625
0.5370586,0.5703125
0.5333833,0.5078125
0.53868514,0.56640625
0.53686255,0.4765625
0.5296356,0.51953125
0.5205078,0.65625
0.52897024,0.56640625
0.53469265,0.578125
0.5322223,0.51171875
0.52974766,0.625
0.5269463,0.58203125
0.52503026,0.62109375
0.5169804,0.65625
0.5228241,0.58984375
0.5230901,0.55078125
0.52629983,0.6171875
0.5262884,0.60546875
0.5410343,0.5234375
0.5257257,0.640625
0.5287446,0.6328125
0.51673216,0.6015625
0.5359005,0.484375
0.53850156,0.5625
0.5327792,0.58203125
0.5274035,0.5703125
0.5348828,0.55859375
0.5269896,0.5859375
0.52252173,0.65625
0.5311384,0.5625
0.53130394,0.54296875
0.5192529,0.65234375
0.53351164,0.55859375
0.5288011,0.61328125
0.53644663,0.53515625
0.53154826,0.57421875
0.5254526,0.59765625
0.5316138,0.59375
0.52731174,0.6484375
0.52580345,0.515625
0.52707976,0.5703125
0.5406386,0.48828125
0.5280242,0.59375
0.51833403,0.69921875
0.53169733,0.6015625
0.53893906,0.5390625
0.5298327,0.578125
0.53541595,0.5390625
0.5360085,0.53125
0.5288185,0.6171875
0.5269352,0.62890625
0.5279496,0.60546875
0.5232779,0.546875
0.5315603,0.58984375
0.54119074,0.47265625
0.523887,0.640625
0.53072846,0.5859375
0.5212574,0.625
0.5250411,0.5859375
0.52438825,0.625
0.5308673,0.60546875
0.53022444,0.5703125
0.5149865,0.64453125
0.5331968,0.5625
0.5247091,0.56640625
0.53232914,0.5
0.5243781,0.5625
0.5290793,0.52734375
0.5302254,0.59765625
0.5250678,0.5390625
0.53712654,0.55078125
0.5204611,0.6328125
0.5252191,0.58984375
0.5420359,0.49609375
0.52542186,0.65625
0.5348968,0.55078125
0.5354748,0.484375
0.537495,0.5390625
0.5192313,0.65234375
0.51848817,0.60546875
0.5302869,0.52734375
0.52239275,0.671875
0.52669245,0.49609375
0.52906775,0.62890625
0.5344579,0.5703125
0.5373281,0.52734375
0.5306902,0.50390625
0.5106066,0.7109375
0.5270529,0.59765625
0.522886,0.609375
0.532203,0.609375
0.53405017,0.51953125
0.528385,0.609375
0.52964157,0.5546875
0.51855683,0.6484375
0.51447046,0.6484375
0.5182923,0.671875
0.5215764,0.6015625
0.5230524,0.58984375
0.51953226,0.6875
0.524427,0.61328125
0.5220679,0.609375
0.54341066,0.44140625
0.5273021,0.6015625
0.52673566,0.609375
0.52723014,0.56640625
0.52940285,0.56640625
0.5275376,0.59375
0.52816826,0.6015625
0.5271873,0.60546875
0.5274327,0.5859375
0.5345608,0.51953125
0.5330863,0.52734375
0.5245989,0.58203125
0.5262015,0.60546875
0.53459764,0.54296875
0.5290998,0.5625
0.5299645,0.55859375
0.5315923,0.58203125
0.52498025,0.6328125
0.5222746,0.6171875
0.53223705,0.54296875
0.5238029,0.62109375
0.531481,0.5625
0.52955806,0.5703125
0.53269815,0.55859375
0.52325624,0.6171875
0.5317313,0.51953125
0.53719306,0.4921875
0.5134269,0.65625
0.5385022,0.515625
0.5316005,0.515625
0.52833045,0.6015625
0.5296627,0.55078125
0.5337297,0.5625
0.52031255,0.63671875
0.52470064,0.62109375
0.5283096,0.57421875
0.5031409,0.72265625
0.52810436,0.58984375
0.5191139,0.5625
0.5164147,0.65625
0.51968,0.640625
0.5221476,0.65234375
0.53153247,0.53125
0.51866007,0.5546875
0.5130038,0.6640625
0.51921827,0.640625
0.5292992,0.546875
0.51610494,0.59375
0.5163678,0.63671875
0.5326228,0.546875
0.52813786,0.5703125
0.52304006,0.63671875
0.52602947,0.59375
0.52509654,0.60546875
0.5270273,0.59765625
0.5249504,0.62109375
0.51338005,0.73828125
0.5255716,0.59375
0.52322435,0.578125
0.52471346,0.6015625
0.5297716,0.53515625
0.5284656,0.59765625
0.5330802,0.55859375
0.52572477,0.51953125
0.52962536,0.625
0.526163,0.625
0.5177809,0.6171875
0.52362657,0.59375
0.5187075,0.57421875
0.51602733,0.671875
0.51916957,0.5625
0.52028704,0.6328125
0.52875125,0.55859375
0.51438695,0.65625
0.52096474,0.609375
0.5228831,0.67578125
0.52743614,0.578125
0.5263306,0.6171875
0.5193238,0.60546875
0.5358905,0.59375
0.5222075,0.5625
0.5069909,0.68359375
0.5355366,0.58984375
0.52275,0.60546875
0.5197895,0.58984375
0.52702177,0.5703125
0.52166134,0.62890625
0.52684,0.5703125
0.5243437,0.6171875
0.52202797,0.6015625
0.5329844,0.54296875
0.53212047,0.6328125
0.52620983,0.6640625
0.522542,0.6796875
0.5279994,0.5234375
0.5117536,0.66015625
0.51725066,0.63671875
0.5270966,0.53515625
0.53661543,0.52734375
0.52524716,0.6015625
0.51022625,0.6875
0.5182334,0.63671875
0.5200526,0.640625
0.5281465,0.59765625
0.5319998,0.53515625
0.5283431,0.609375
0.52582467,0.55859375
0.5256599,0.609375
0.51503253,0.67578125
0.5157375,0.58203125
0.5266055,0.546875
0.5215318,0.62109375
0.5308455,0.609375
0.5229033,0.63671875
0.5240499,0.61328125
0.5185085,0.62890625
0.52137566,0.64453125
0.525532,0.59765625
0.52885664,0.67578125
0.52302825,0.59765625
0.52505314,0.609375
0.52158093,0.59375
0.52620834,0.609375
0.53141046,0.5390625
0.52072525,0.6171875
0.53542644,0.578125
0.5240425,0.59765625
0.51994896,0.67578125
0.52542436,0.5859375
0.52146506,0.66015625
0.5253382,0.55859375
0.5200008,0.609375
0.5273973,0.609375
0.52602893,0.5703125
0.5186018,0.6640625
0.52816534,0.5390625
0.5111358,0.66796875
0.50985384,0.65625
0.52644515,0.5625
0.50992763,0.6640625
0.5207976,0.609375
0.52469754,0.609375
0.5145917,0.62109375
0.53255415,0.59375
0.5234859,0.609375
0.5220554,0.64453125
0.5137342,0.671875
0.5234244,0.55859375
0.5171287,0.62890625
0.5304441,0.5703125
0.5256219,0.58203125
0.519275,0.6484375
0.5288005,0.59765625
0.52703094,0.63671875
0.52429414,0.60546875
0.5275129,0.53515625
0.5155579,0.6171875
0.52116644,0.62890625
0.5228462,0.60546875
0.52373827,0.6015625
0.518852,0.6484375
0.5226414,0.6328125
0.53701395,0.59765625
0.5248179,0.58984375
0.53175867,0.52734375
0.52430665,0.5703125
0.5280017,0.5078125
0.5191753,0.57421875
0.5144203,0.671875
0.5254443,0.6640625
0.5133127,0.671875
0.5243028,0.58203125
0.5219198,0.609375
0.5253794,0.60546875
0.52132434,0.5859375
0.5369555,0.50390625
0.52466345,0.59375
0.5229429,0.6171875
0.5252979,0.5625
0.5168928,0.59375
0.5259247,0.62109375
0.5135665,0.5859375
0.5260763,0.5703125
0.5294434,0.58203125
0.5161327,0.64453125
0.52220464,0.63671875
0.5196847,0.57421875
0.52791476,0.54296875
0.5260193,0.59375
0.5206094,0.625
0.51563156,0.55078125
0.52323526,0.64453125
0.52492476,0.69140625
0.52401817,0.58984375
0.536701,0.5078125
0.5148772,0.58984375
0.5157223,0.6875
0.53893185,0.47265625
0.5235671,0.5546875
0.5183143,0.64453125
0.51625675,0.671875
0.5156189,0.6171875
0.5258286,0.62109375
0.5314852,0.53125
0.5237425,0.66796875
0.5188522,0.6171875
0.5234586,0.6328125
0.5229844,0.6640625
0.52353823,0.57421875
0.5313874,0.5234375
0.52780724,0.58984375
0.52512825,0.49609375
0.5233735,0.57421875
0.5233225,0.625
0.5347802,0.56640625
0.51260614,0.65234375
0.52736694,0.59765625
0.5298912,0.60546875
0.52491057,0.58984375
0.52931833,0.58984375
0.52618325,0.5703125
0.5243507,0.68359375
0.51714444,0.59765625
0.52664715,0.546875
0.5210773,0.58203125
0.5166627,0.609375
0.52794856,0.55078125
0.5169301,0.65625
0.5107186,0.67578125
0.5239097,0.609375
0.5306624,0.55859375
0.5129982,0.609375
0.52323234,0.57421875
0.5211134,0.55859375
0.5288513,0.55078125
0.51503885,0.60546875
0.52639705,0.609375
0.5187968,0.65234375
0.5230056,0.59375
0.53255963,0.62109375
0.5195382,0.67578125
0.5246786,0.5625
0.5311383,0.55859375
0.5249094,0.578125
0.53371257,0.5078125
0.5179209,0.6015625
0.523652,0.62109375
0.5239847,0.640625
0.5264474,0.59765625
0.52570844,0.5390625
0.52072316,0.61328125
0.51516795,0.62109375
0.5313454,0.58203125
0.5324813,0.57421875
0.536961,0.4921875
0.51652044,0.62109375
0.5126133,0.6796875
0.52216315,0.546875
0.51527095,0.66796875
0.5090717,0.6640625
0.5330225,0.58203125
0.52552897,0.58203125
0.52376133,0.57421875
0.518073,0.63671875
0.5316919,0.5390625
0.51147306,0.69140625
0.5207492,0.62109375
0.5261258,0.62109375
0.5264443,0.48828125
0.51750946,0.62109375
0.52114725,0.65234375
0.5176903,0.59375
0.52951413,0.55078125
0.5316194,0.515625
0.51350015,0.68359375
0.52013576,0.62109375
0.5164533,0.6484375
0.5192226,0.64453125
0.51798445,0.6796875
0.5252816,0.5546875
0.51645744,0.6328125
0.5199168,0.62890625
0.521584,0.6484375
0.5335671,0.53515625
0.5137342,0.68359375
0.51483583,0.58984375
0.5132064,0.640625
0.5136645,0.52734375
0.5210074,0.703125
0.5214503,0.5859375
0.5176194,0.59765625
0.52404344,0.58203125
0.5118155,0.68359375
0.5109271,0.71484375
0.5292985,0.56640625
0.5188552,0.57421875
0.5303816,0.48828125
0.51130354,0.703125
0.5201975,0.56640625
0.52018416,0.59375
0.5139373,0.63671875
0.5178809,0.6171875
0.512467,0.65625
0.50729185,0.6484375
0.5218017,0.62109375
0.5265594,0.5703125
0.51740205,0.578125
0.51789564,0.69921875
0.5210342,0.60546875
0.5109116,0.640625
0.52277684,0.61328125
0.52234024,0.58984375
0.51610875,0.640625
0.5222723,0.59765625
0.5124067,0.6328125
0.511634,0.69140625
0.5186942,0.6328125
0.52328235,0.63671875
0.52206975,0.578125
0.5246835,0.62890625
0.5160321,0.59375
0.5268601,0.56640625
0.5214356,0.6328125
0.5152594,0.625
0.52491677,0.56640625
0.5019159,0.69921875
0.51107717,0.66796875
0.5144613,0.5859375
0.5264214,0.58984375
0.52441263,0.57421875
0.52698135,0.60546875
0.51975465,0.59765625
0.52390075,0.59375
0.5156589,0.69140625
0.52679735,0.58203125
0.5254562,0.62890625
0.5252185,0.5703125
0.5164238,0.6171875
0.50801533,0.62890625
0.52134734,0.63671875
0.51561606,0.59765625
0.51302254,0.625
0.5068179,0.66796875
0.52828294,0.54296875
0.5255641,0.55078125
0.51817125,0.6484375
0.50818676,0.671875
0.5272801,0.63671875
0.5180448,0.6484375
0.52774006,0.53125
0.52348006,0.6171875
0.52388376,0.62109375
0.519341,0.5234375
0.5288347,0.57421875
0.50762343,0.68359375
0.52539414,0.578125
0.52028096,0.54296875
0.52519083,0.58984375
0.5149085,0.69140625
0.5304013,0.5078125
0.50337017,0.7109375
0.51716757,0.65234375
0.5214424,0.609375
0.52157617,0.59375
0.51104504,0.625
0.5173032,0.65625
0.51780474,0.6640625
0.51903856,0.671875
0.50754595,0.671875
0.520923,0.66796875
0.51673496,0.6875
0.51885045,0.6328125
0.5273614,0.63671875
0.5164479,0.58203125
0.50894725,0.66796875
0.51108503,0.671875
0.5191275,0.625
0.5142694,0.59765625
0.5090482,0.65625
0.520056,0.640625
0.5131905,0.65234375
0.5158588,0.63671875
0.5235825,0.609375
0.52000076,0.5859375
0.5167409,0.625
0.5176157,0.63671875
0.5098046,0.71875
0.5096815,0.69921875
0.51872873,0.64453125
0.5142163,0.6796875
0.52464306,0.6015625
0.5113636,0.671875
0.52596474,0.57421875
0.5150456,0.6328125
0.51883745,0.57421875
0.50822806,0.65625
0.51517224,0.55859375
0.52126396,0.5625
0.5307044,0.5390625
0.5203055,0.625
0.5139321,0.671875
0.5083735,0.68359375
0.52392864,0.65234375
0.51208425,0.546875
0.51088667,0.64453125
0.517079,0.66015625
0.5192055,0.609375
0.51878166,0.5703125
0.51934516,0.625
0.5142449,0.64453125
0.52110374,0.6171875
0.5280533,0.609375
0.5131847,0.6796875
0.5288102,0.58203125
0.5130147,0.6953125
0.51199925,0.703125
0.5165232,0.640625
0.50938296,0.6953125
0.5147921,0.58203125
0.5220496,0.57421875
0.5109724,0.68359375
0.5215266,0.62109375
0.5266042,0.59765625
0.5072702,0.6953125
0.5144188,0.62890625
0.5232347,0.58984375
0.52988046,0.5546875
0.5225502,0.625
0.52541953,0.5625
0.510685,0.67578125
0.5201541,0.49609375
0.5159311,0.625
0.52163553,0.640625
0.5209918,0.5234375
0.5099241,0.69140625
0.50967574,0.671875
0.51287186,0.63671875
0.50789154,0.6796875
0.52122784,0.54296875
0.5184367,0.6484375
0.5205931,0.5859375
0.5214689,0.61328125
0.5177338,0.640625
0.52646154,0.6171875
0.51744705,0.59375
0.5164896,0.609375
0.52404857,0.5859375
0.529536,0.5859375
0.5186267,0.61328125
0.5080309,0.73046875
0.50930905,0.625
0.515028,0.671875
0.5189677,0.6328125
0.52903795,0.60546875
0.51964647,0.5859375
0.5147759,0.625
0.51358074,0.6484375
0.51401705,0.60546875
0.5111911,0.65625
0.51406664,0.6484375
0.5254914,0.55859375
0.5163831,0.64453125
0.5315746,0.5390625
0.5174408,0.6484375
0.526826,0.58984375
0.516061,0.68359375
0.51787925,0.65234375
0.50243473,0.734375
0.52141964,0.6171875
0.5149505,0.625
0.5117938,0.625
0.51167417,0.609375
0.5120556,0.67578125
0.51482034,0.58984375
0.51789856,0.61328125
0.50772876,0.65625
0.5382496,0.56640625
0.5101053,0.63671875
0.51662487,0.609375
0.51889724,0.64453125
0.51850796,0.6640625
0.5042498,0.7265625
0.51809764,0.640625
0.51445174,0.63671875
0.509743,0.67578125
0.52751106,0.5546875
0.515785,0.5703125
0.5259086,0.55078125
0.5099493,0.66796875
0.5160006,0.62109375
0.50358605,0.72265625
0.518824,0.578125
0.5217159,0.625
0.520699,0.62890625
0.51269567,0.6796875
0.51209205,0.66796875
0.50021714,0.73828125
0.5170964,0.5859375
0.51456714,0.62890625
0.5126488,0.6015625
0.5219089,0.578125
0.52805996,0.578125
0.50810635,0.703125
0.5159294,0.61328125
0.51428884,0.63671875
0.51569664,0.6328125
0.5189475,0.625
0.52607805,0.609375
0.50912845,0.71484375
0.51427,0.64453125
0.509124,0.734375
0.52172744,0.59375
0.5264516,0.5859375
0.51999813,0.640625
0.5230901,0.56640625
0.52010226,0.5390625
0.5202795,0.59375
0.51695186,0.6953125
0.5196245,0.578125
0.514803,0.55859375
0.51734924,0.62890625
0.5140414,0.6328125
0.5138874,0.61328125
0.5216043,0.5859375
0.5090399,0.66796875
0.5063019,0.67578125
0.5114205,0.6484375
0.50723934,0.75
0.51315373,0.640625
0.52605134,0.55078125
0.50613344,0.67578125
0.5095181,0.609375
0.5199913,0.5703125
0.51096195,0.62890625
0.5139436,0.58984375
0.5089539,0.70703125
0.5210956,0.59765625
0.5196569,0.62109375
0.5012406,0.671875
0.51351863,0.65625
0.5185709,0.52734375
0.50697595,0.67578125
0.5075666,0.6796875
0.5035664,0.7109375
0.5175752,0.58984375
0.510076,0.6171875
0.5137526,0.66796875
0.5183686,0.59765625
0.5082536,0.5859375
0.50678736,0.70703125
0.51315045,0.57421875
0.5051781,0.7265625
0.51703304,0.58203125
0.51517415,0.6875
0.5196109,0.5703125
0.506697,0.6015625
0.5159929,0.59375
0.515166,0.640625
0.51353407,0.66796875
0.5083885,0.65625
0.5203934,0.56640625
0.5070257,0.6875
0.5065309,0.55078125
0.5119427,0.65234375
0.515565,0.60546875
0.52299386,0.6328125
0.5046699,0.69140625
0.52131075,0.63671875
0.5139497,0.71875
0.50411195,0.65625
0.50173265,0.70703125
0.50905776,0.71484375
0.5218917,0.66015625
0.51512897,0.671875
0.5155018,0.6796875
0.5038817,0.65625
0.50860953,0.66796875
0.5033773,0.6875
0.5142293,0.671875
0.50351083,0.66015625
0.51316655,0.68359375
0.51442504,0.68359375
0.5158189,0.66015625
0.522853,0.56640625
0.5110544,0.6328125
0.5130564,0.62109375
0.52076423,0.5859375
0.51563907,0.6171875
0.5037854,0.66015625
0.52734816,0.59375
0.51234263,0.6171875
0.50093985,0.734375
0.50937515,0.64453125
0.51365423,0.69921875
0.51212144,0.6171875
0.5120368,0.6328125
0.52294374,0.6328125
0.51612854,0.64453125
0.5185464,0.68359375
0.51723063,0.609375
0.50400233,0.74609375
0.50574696,0.67578125
0.5005646,0.71484375
0.5166216,0.68359375
0.52945554,0.5
0.50417376,0.66796875
0.51326907,0.60546875
0.5126299,0.6796875
0.50985414,0.6484375
0.5112866,0.65625
0.52022517,0.578125
0.51377845,0.65234375
0.5144355,0.6328125
0.51103675,0.65234375
0.5038841,0.6796875
0.515681,0.578125
0.50381315,0.67578125
0.5133887,0.65234375
0.5014625,0.73046875
0.50599277,0.69140625
0.50656843,0.64453125
0.5168829,0.69921875
0.5106461,0.6328125
0.5048735,0.65625
0.5226671,0.6171875
0.51729536,0.62890625
0.49785316,0.703125
0.5115861,0.65625
0.52692986,0.5625
0.50933325,0.65625
0.51414573,0.6171875
0.5205197,0.6015625
0.52592885,0.625
0.5147016,0.6796875
0.5077946,0.67578125
0.50563407,0.6484375
0.524366,0.640625
0.5102117,0.64453125
0.5153598,0.59765625
0.5208199,0.5859375
0.5144751,0.63671875
0.5098016,0.671875
0.5135906,0.64453125
0.5186491,0.62890625
0.5101553,0.6171875
0.5189074,0.66015625
0.5119064,0.625
0.5207239,0.578125
0.52122116,0.58203125
0.5160889,0.578125
0.51588356,0.58984375
0.5151512,0.56640625
0.51852554,0.67578125
0.51306915,0.61328125
0.49727452,0.71875
0.509017,0.62109375
0.5110614,0.6484375
0.516273,0.6484375
0.52008057,0.65234375
0.5066901,0.62890625
0.52856386,0.4765625
0.5024561,0.7734375
0.5147366,0.67578125
0.51795375,0.59765625
0.51144546,0.63671875
0.5151879,0.6328125
0.5274222,0.5625
0.52345854,0.58984375
0.5208396,0.6015625
0.5068054,0.6484375
0.5057844,0.6875
0.51333064,0.671875
0.5014644,0.6875
0.511286,0.61328125
0.50653446,0.6953125
0.5232419,0.52734375
0.5110991,0.67578125
0.50727594,0.74609375
0.51983446,0.64453125
0.5108508,0.625
0.5114093,0.64453125
0.52055043,0.640625
0.51889575,0.62890625
0.51739216,0.63671875
0.5266118,0.6328125
0.5088874,0.6328125
0.5134329,0.56640625
0.5012669,0.6875
0.5272592,0.5625
0.5047038,0.6953125
0.50716203,0.703125
0.52098614,0.609375
0.50562894,0.640625
0.5199246,0.59765625
0.51278245,0.68359375
0.5156915,0.65625
0.5191757,0.58203125
0.5176778,0.6015625
0.5096337,0.68359375
0.505046,0.65625
0.50755715,0.71875
0.5184803,0.60546875
0.5111905,0.625
0.5034965,0.73046875
0.5100521,0.65234375
0.5059462,0.70703125
0.5182688,0.63671875
0.5086106,0.6484375
0.51220775,0.58984375
0.5168233,0.55859375
0.5155241,0.63671875
0.50689495,0.69140625
0.516827,0.66015625
0.52224314,0.5546875
0.5232749,0.609375
0.5131742,0.62890625
0.52246785,0.578125
0.5107949,0.6640625
0.5037295,0.70703125
0.5159458,0.64453125
0.51659614,0.58203125
0.5190624,0.54296875
0.5220697,0.59375
0.51085585,0.671875
0.51295257,0.59765625
0.5075406,0.70703125
0.5162568,0.66796875
0.5109454,0.64453125
0.51541036,0.65625
0.5151833,0.64453125
0.5012927,0.65625
0.51396084,0.6328125
0.5023945,0.6875
0.5042294,0.609375
0.5122345,0.6171875
0.51527804,0.6484375
0.5039046,0.71875
0.5126976,0.65625
0.5167334,0.65234375
0.5106996,0.65625
0.51776314,0.6015625
0.5146105,0.62109375
0.51325095,0.66796875
0.5043334,0.65625
0.50593024,0.671875
0.52081513,0.65625
0.5099212,0.62890625
0.51999706,0.51171875
0.5154606,0.625
0.5155554,0.6484375
0.5245602,0.5546875
0.51726437,0.5546875
0.5148878,0.671875
0.5135363,0.58984375
0.5108925,0.68359375
0.5139705,0.63671875
0.5165996,0.53515625
0.5087851,0.69140625
0.5073831,0.69921875
0.5146697,0.66796875
0.51759535,0.62890625
0.5195258,0.60546875
0.50716376,0.65234375
0.52339315,0.58984375
0.5183816,0.58984375
0.51573485,0.65234375
0.514094,0.62890625
0.5037677,0.71484375
0.49811038,0.7109375
0.5076331,0.6796875
0.5000378,0.76171875
0.5132752,0.6953125
0.5044092,0.7109375
0.5047722,0.65625
0.5155689,0.578125
0.5142138,0.60546875
0.5114312,0.625
0.5166653,0.6171875
0.4996255,0.70703125
0.5086893,0.57421875
0.5059867,0.65625
0.519377,0.6953125
0.49981272,0.61328125
0.48670146,0.73046875
0.4865861,0.67578125
0.4815395,0.69140625
0.4836896,0.73046875
0.48274162,0.7109375
0.49661562,0.58984375
0.47897786,0.7109375
0.48899293,0.6328125
0.49550387,0.67578125
0.48768774,0.65625
0.48594928,0.6484375
0.4832983,0.640625
0.48858762,0.67578125
0.50403595,0.62109375
0.49388278,0.6171875
0.47989362,0.77734375
0.48673928,0.6796875
0.47606778,0.71875
0.4995194,0.609375
0.50395197,0.515625
0.49324918,0.609375
0.4931871,0.609375
0.4915163,0.62890625
0.48718372,0.625
0.49405712,0.59375
0.4931091,0.65234375
0.4893498,0.69140625
0.4884516,0.6640625
0.4878061,0.6640625
0.47717637,0.6953125
0.49726456,0.6171875
0.49426126,0.59375
0.48681825,0.69921875
0.48659983,0.72265625
0.4802227,0.71484375
0.4834922,0.6328125
0.48056036,0.71875
0.48836213,0.65234375
0.5025016,0.578125
0.48613068,0.671875
0.49304825,0.6640625
0.50114155,0.56640625
0.4932049,0.64453125
0.4869126,0.640625
0.49926203,0.64453125
0.48463035,0.69921875
0.48284477,0.703125
0.49599257,0.54296875
0.49769565,0.60546875
0.49871963,0.59765625
0.47803205,0.74609375
0.49432987,0.65234375
0.48681572,0.66796875
0.4967789,0.56640625
0.4893945,0.65625
0.4891292,0.71484375
0.49138325,0.671875
0.48264015,0.671875
0.4897237,0.63671875
0.4890898,0.6640625
0.4892295,0.67578125
0.4879563,0.6484375
0.49384367,0.6015625
0.48572317,0.68359375
0.4932473,0.65234375
0.4968964,0.671875
0.49968338,0.5703125
0.4893989,0.65234375
0.4794058,0.6640625
0.48650074,0.66796875
0.4912153,0.62890625
0.4770797,0.75
0.49152777,0.64453125
0.4839796,0.66796875
0.49485415,0.69140625
0.48644555,0.59375
0.47728062,0.75
0.48435605,0.640625
0.48349217,0.6484375
0.4900363,0.69921875
0.5018456,0.6328125
0.48858115,0.68359375
0.4940169,0.7109375
0.4738506,0.80859375
0.4970978,0.625
0.48455527,0.69921875
0.4924229,0.6796875
0.48570496,0.66015625
0.49245504,0.6875
0.4894207,0.66796875
0.49157187,0.65234375
0.4739356,0.6875
0.49093816,0.6796875
0.49697426,0.62109375
0.48841223,0.69921875
0.49287733,0.7109375
0.48513615,0.6484375
0.49655068,0.66796875
0.49253744,0.6875
0.4930491,0.625
0.50467277,0.55078125
0.506083,0.64453125
0.49138388,0.66796875
0.49230534,0.69140625
0.4952899,0.6640625
0.49676505,0.65234375
0.49418387,0.5625
0.480656,0.75390625
0.4879222,0.703125
