training_losses,training_recalls
0.52529824,0.58125
0.52266157,0.71875
0.5244271,0.7375
0.51159954,0.7625
0.52131,0.69375
0.50129926,0.74375
0.5190586,0.6125
0.5216264,0.68125
0.51929265,0.6875
0.51922,0.7
0.5166675,0.69375
0.5176667,0.64375
0.5212495,0.65
0.52378255,0.65
0.5370761,0.525
0.5196723,0.65
0.52914125,0.7
0.5280546,0.74375
0.51434565,0.6875
0.5239763,0.68125
0.51783115,0.75625
0.5222218,0.68125
0.5192739,0.64375
0.52881634,0.59375
0.5234844,0.65
0.53422135,0.56875
0.5299956,0.65
0.5308358,0.61875
0.51642096,0.7375
0.5231486,0.7125
0.5310582,0.61875
0.5208063,0.725
0.5205084,0.7
0.5061228,0.71875
0.5060011,0.76875
0.51719576,0.63125
0.5113528,0.75625
0.51705664,0.65625
0.51524544,0.65
0.5108477,0.63125
0.5057641,0.6875
0.51314896,0.70625
0.5204979,0.69375
0.5174162,0.7
0.5190567,0.6625
0.5097265,0.725
0.51344055,0.73125
0.51427567,0.66875
0.5214084,0.66875
0.50341624,0.775
0.5280844,0.66875
0.5354152,0.5625
0.5207578,0.70625
0.5169984,0.65625
0.5215082,0.60625
0.51852787,0.7375
0.5198601,0.6125
0.5248745,0.65
0.51407224,0.7125
0.5254425,0.64375
0.52827597,0.59375
0.5127343,0.7
0.52110857,0.60625
0.51870936,0.6625
0.5172865,0.70625
0.5274229,0.60625
0.5267997,0.6875
0.5231266,0.70625
0.52638066,0.66875
0.5363067,0.48125
0.52224773,0.65
0.516753,0.71875
0.5236915,0.6
0.5327678,0.56875
0.52760154,0.65625
0.5158784,0.675
0.51362944,0.65
0.5182936,0.725
0.50405526,0.6875
0.5071855,0.7375
0.5277251,0.6375
0.52588546,0.65
0.5086106,0.75625
0.5246844,0.675
0.52691513,0.66875
0.5093488,0.71875
0.5318294,0.6125
0.5213704,0.6875
0.54127693,0.61875
0.517066,0.65
0.5048459,0.75
0.5158794,0.66875
0.51594293,0.69375
0.5229902,0.675
0.51392466,0.7375
0.5164032,0.6375
0.5050877,0.7375
0.5172867,0.58125
0.5143701,0.65625
0.5191668,0.69375
0.5226301,0.6625
0.52509797,0.68125
0.5144666,0.66875
0.52780616,0.61875
0.53616744,0.625
0.5356633,0.59375
0.502807,0.78125
0.54406756,0.60625
0.49257106,0.7875
0.5235623,0.6375
0.5247426,0.68125
0.5126342,0.725
0.5127385,0.675
0.5041092,0.775
0.5183104,0.6875
0.51204205,0.66875
0.5242874,0.66875
0.5208627,0.66875
0.5285626,0.66875
0.51190287,0.7625
0.5275588,0.58125
0.5102535,0.7625
0.5270597,0.66875
0.532573,0.6
0.52121717,0.6875
0.5236918,0.63125
0.52295125,0.6625
0.53260267,0.59375
0.52824724,0.58125
0.53247833,0.6375
0.5400268,0.50625
0.5265544,0.65625
0.51890135,0.69375
0.5112728,0.68125
0.5269416,0.65
0.5277471,0.58125
0.5090459,0.7375
0.5147201,0.75
0.52022564,0.59375
0.51764905,0.6875
0.51837474,0.64375
0.5086986,0.7
0.51820046,0.75
0.52939624,0.6375
0.51785153,0.70625
0.5260537,0.6375
0.5180279,0.7375
0.52304506,0.675
0.5198058,0.625
0.5235647,0.6875
0.53305256,0.6375
0.52331656,0.63125
0.53190094,0.58125
0.52225333,0.66875
0.5105611,0.7375
0.52587044,0.6875
0.5306346,0.6125
0.5117835,0.7
0.51687366,0.6875
0.53673726,0.5875
0.5272088,0.6125
0.5113775,0.775
0.5317797,0.5625
0.5200435,0.7
0.5103715,0.7125
0.5257393,0.68125
0.5161632,0.6375
0.5309483,0.65625
0.5258223,0.66875
0.5249763,0.66875
0.51139843,0.65625
0.5300317,0.63125
0.5283138,0.7
0.49883357,0.76875
0.5190008,0.71875
0.5147519,0.61875
0.49811512,0.66875
0.51281726,0.70625
0.4954795,0.7875
0.5013316,0.74375
0.5290631,0.63125
0.5102102,0.7
0.5101631,0.75625
0.52545947,0.64375
0.52784765,0.6875
0.5246862,0.65625
0.5278991,0.73125
0.5039015,0.8
0.52030003,0.64375
0.52726895,0.6625
0.5240652,0.64375
0.5183085,0.65625
0.51979226,0.7
0.51858747,0.7
0.51612586,0.61875
0.5003863,0.7375
0.51212823,0.75
0.5229004,0.64375
0.51926255,0.7
0.5136166,0.68125
0.5034847,0.73125
0.52375036,0.675
0.5299674,0.60625
0.52381,0.6375
0.52176225,0.70625
0.53378946,0.58125
0.5225745,0.6125
0.5190266,0.71875
0.5246459,0.61875
0.500257,0.80625
0.50449973,0.75
0.51004535,0.7125
0.51816845,0.66875
0.5169756,0.6875
0.5154437,0.69375
0.52539784,0.70625
0.52168244,0.65625
0.5240215,0.73125
0.5096384,0.70625
0.5159232,0.76875
0.51893556,0.6375
0.5236684,0.65625
0.5313881,0.65
0.5256871,0.66875
0.5141212,0.73125
0.5238881,0.7
0.537213,0.5875
0.5127841,0.6375
0.5098689,0.6875
0.5136746,0.61875
0.50073874,0.75625
0.5131523,0.74375
0.50033015,0.83125
0.53208447,0.58125
0.50715667,0.70625
0.51693785,0.65625
0.5299308,0.69375
0.52341545,0.65625
0.5133221,0.74375
0.5179356,0.675
0.53149456,0.6375
0.5168537,0.71875
0.49465743,0.7625
0.52439386,0.7
0.51423466,0.70625
0.51895404,0.7375
0.51371753,0.75625
0.5160591,0.675
0.50754625,0.68125
0.51588356,0.6875
0.52160466,0.65625
0.5175587,0.6625
0.5152658,0.7375
0.51388013,0.6375
0.5294645,0.625
0.51375294,0.70625
0.5273801,0.63125
0.5260118,0.6875
0.5156291,0.7375
0.51755476,0.725
0.52492195,0.64375
0.5280486,0.64375
0.5237808,0.61875
0.51225984,0.7375
0.50631535,0.7
0.5263519,0.66875
0.51176083,0.7
0.51308405,0.75
0.50658363,0.7875
0.53194094,0.60625
0.5243598,0.68125
0.51340944,0.7125
0.53172445,0.59375
0.51055133,0.70625
0.5173137,0.66875
0.5297741,0.65625
0.5178057,0.725
0.5193912,0.68125
0.520117,0.65625
0.5264042,0.54375
0.5165523,0.7375
0.5191743,0.625
0.5008913,0.8
0.5383161,0.63125
0.53715,0.65
0.5101793,0.65625
0.50553125,0.6875
0.5192754,0.675
0.51786757,0.74375
0.52041715,0.71875
0.5238439,0.6375
0.5140127,0.7125
0.52475137,0.71875
0.5299475,0.5875
0.52217036,0.6875
0.524984,0.66875
0.51574326,0.73125
0.51616156,0.7625
0.50162214,0.71875
0.52419686,0.66875
0.5224839,0.675
0.5067727,0.7125
0.513097,0.75
0.5187128,0.625
0.5256669,0.6875
0.52443236,0.675
0.5263498,0.675
0.51440054,0.725
0.53135943,0.6125
0.53031385,0.675
0.52194744,0.65
0.51427066,0.6625
0.5060662,0.75
0.50934374,0.73125
0.5136685,0.7125
0.5035671,0.74375
0.5141981,0.80625
0.50890625,0.74375
0.51539105,0.6875
0.5241731,0.6125
0.5255638,0.5875
0.5366211,0.625
0.51719534,0.71875
0.50220793,0.75625
0.51628834,0.6625
0.5257597,0.625
0.5120543,0.63125
0.52363336,0.625
0.52935666,0.68125
0.5212052,0.65
0.5329081,0.59375
0.51875937,0.65
0.51197946,0.68125
0.5124632,0.7375
0.52044696,0.71875
0.521243,0.71875
0.5217321,0.70625
0.5195471,0.69375
0.5246651,0.6375
0.52748716,0.6375
0.51628476,0.7125
0.5187986,0.7
0.52021897,0.64375
0.5304162,0.63125
0.52322644,0.60625
0.53037536,0.64375
0.5258002,0.63125
0.5165614,0.65625
0.5224038,0.6125
0.51696086,0.68125
0.5133723,0.775
0.51521575,0.6625
0.5189315,0.6625
0.5251269,0.6
0.52434164,0.6125
0.51835006,0.6875
0.51520663,0.7125
0.52386653,0.66875
0.51559746,0.69375
0.52550495,0.675
0.52649343,0.66875
0.5220277,0.65625
0.5226227,0.66875
0.5245044,0.64375
0.5305294,0.65625
0.515399,0.7
0.51024085,0.7
0.5078181,0.70625
0.5173757,0.68125
0.52248263,0.64375
0.52150947,0.725
0.52698964,0.65625
0.5347192,0.56875
0.5135344,0.75625
0.51959217,0.6625
0.51771164,0.7
0.5421334,0.5875
0.5045105,0.78125
0.5055606,0.775
0.52921665,0.63125
0.49532992,0.775
0.51868117,0.6875
0.5280862,0.66875
0.50913036,0.75
0.51238346,0.73125
0.5145683,0.675
0.511133,0.6625
0.5257582,0.65
0.51110095,0.78125
0.5312451,0.6
0.5125654,0.7
0.5195098,0.6375
0.51641047,0.725
0.5143894,0.69375
0.52261436,0.68125
0.5111456,0.7625
0.5150718,0.73125
0.51413655,0.70625
0.50998014,0.68125
0.5060916,0.75625
0.5057848,0.7375
0.50875735,0.68125
0.52007544,0.74375
0.52510035,0.7
0.52287114,0.7
0.5252136,0.60625
0.4993894,0.7
0.51429635,0.71875
0.5151491,0.71875
0.5271164,0.625
0.5113517,0.7125
0.51068497,0.675
0.5132114,0.70625
0.5216837,0.70625
0.51425743,0.7
0.5158698,0.70625
0.50950223,0.7375
0.51923865,0.63125
0.51255935,0.65
0.5254901,0.65
0.51953125,0.7125
0.5166005,0.7625
0.52119756,0.68125
0.5076135,0.7125
0.51246464,0.6375
0.51826924,0.69375
0.49959764,0.775
0.5139372,0.6875
0.5138463,0.66875
0.5089059,0.75625
0.51804876,0.69375
0.50458276,0.6875
0.52463394,0.59375
0.5272454,0.675
0.52690184,0.64375
0.52451956,0.69375
0.52253366,0.71875
0.51981646,0.7125
0.5107218,0.69375
0.51916236,0.65625
0.5050089,0.7
0.51067543,0.68125
0.52035934,0.68125
0.52048475,0.69375
0.52683467,0.64375
0.51268005,0.65625
0.5104122,0.69375
0.5274256,0.6875
0.50682527,0.725
0.5162722,0.60625
0.5142609,0.6875
0.50439566,0.75625
0.5205176,0.725
0.520301,0.66875
0.5287229,0.64375
0.5278222,0.6
0.5051534,0.7375
0.5182294,0.66875
0.51192766,0.74375
0.50809705,0.7
0.5269426,0.6
0.52065676,0.59375
0.504832,0.675
0.5245964,0.64375
0.519205,0.6375
0.5259541,0.65
0.51574564,0.75625
0.51282483,0.70625
0.53268754,0.6375
0.50819856,0.64375
0.52103704,0.65625
0.5204951,0.6375
0.5265726,0.625
0.53021604,0.5625
0.5195385,0.71875
0.52082026,0.68125
0.5074051,0.775
0.5082078,0.64375
0.5180179,0.675
0.52399415,0.675
0.51342124,0.73125
0.52184093,0.61875
0.53112614,0.5625
0.50335133,0.71875
0.51221055,0.73125
0.5078192,0.74375
0.5212759,0.675
0.53191394,0.625
0.5143754,0.6875
0.52342,0.65625
0.5079463,0.70625
0.5130558,0.70625
0.51650536,0.6875
0.4992506,0.76875
0.51302415,0.69375
0.5289606,0.71875
0.5262918,0.6625
0.5231281,0.6875
0.5069761,0.69375
0.5300151,0.6625
0.5181824,0.7375
0.5247711,0.69375
0.50691324,0.79375
0.5297674,0.6125
0.50853264,0.70625
0.51578057,0.73125
0.5290584,0.625
0.5256899,0.625
0.5086613,0.775
0.4978172,0.73125
0.5167352,0.75
0.524186,0.65
0.5319788,0.65
0.51444924,0.7
0.5143993,0.7125
0.518373,0.725
0.5197575,0.70625
0.51869977,0.6625
0.5132306,0.73125
0.51859415,0.63125
0.5163723,0.65625
0.5282737,0.625
0.52739966,0.66875
0.50732976,0.71875
0.51352066,0.7375
0.5319625,0.7125
0.531126,0.60625
0.51255286,0.7
0.5219695,0.65
0.5082073,0.74375
0.52140766,0.625
0.51207745,0.74375
0.529831,0.7
0.5094522,0.75625
0.5168765,0.725
0.50970477,0.7
0.529498,0.65625
0.51367366,0.73125
0.5242345,0.7125
0.5119115,0.7
0.5247513,0.68125
0.5115201,0.75625
0.5280986,0.7
0.51251215,0.6625
0.5281691,0.64375
0.51163346,0.7
0.52018917,0.68125
0.5138357,0.70625
0.528971,0.6875
0.50317997,0.73125
0.5021613,0.78125
0.52518815,0.68125
0.5248586,0.7
0.50141394,0.7875
0.5340516,0.61875
0.521208,0.71875
0.5258729,0.65625
0.5090127,0.71875
0.50419354,0.75
0.5055052,0.75
0.5198393,0.63125
0.51531625,0.6625
0.50770915,0.75625
0.5206418,0.73125
0.5185448,0.68125
0.5247461,0.675
0.52186584,0.65625
0.516286,0.65
0.53096884,0.6125
0.5099889,0.78125
0.52605,0.5625
0.52656436,0.7
0.52807087,0.6125
0.51839715,0.625
0.523117,0.58125
0.5253321,0.6125
0.51652527,0.6625
0.5262314,0.675
0.5026933,0.74375
0.5172957,0.68125
0.513225,0.7125
0.5185934,0.625
0.51796985,0.65
0.5112546,0.65625
0.5146735,0.6625
0.5025749,0.725
0.5189787,0.65625
0.5272269,0.60625
0.5226122,0.68125
0.51808584,0.75625
0.5257765,0.6625
0.51445425,0.6875
0.5228758,0.6375
0.5117444,0.70625
0.5049032,0.70625
0.51413286,0.64375
0.5097579,0.7625
0.5175179,0.70625
0.50791246,0.73125
0.5190401,0.59375
0.5123879,0.725
0.50636995,0.73125
0.5154642,0.61875
0.51300544,0.725
0.5042519,0.7875
0.5189431,0.6875
0.5224079,0.5625
0.5229764,0.6375
0.5145585,0.73125
0.50943244,0.725
0.52045983,0.7
0.5208787,0.66875
0.51409644,0.6875
0.5294185,0.61875
0.5344334,0.58125
0.5126775,0.71875
0.52641773,0.61875
0.5108806,0.7
0.53055584,0.59375
0.516893,0.70625
0.50158644,0.79375
0.5143785,0.70625
0.503732,0.68125
0.5210517,0.6
0.5145277,0.725
0.50898135,0.775
0.5264574,0.66875
0.51917994,0.75
0.50737107,0.7625
0.5189409,0.70625
0.5297032,0.64375
0.5062167,0.79375
0.51652414,0.675
0.5076445,0.71875
0.5099864,0.65625
0.5212382,0.70625
0.51241213,0.6875
0.5166249,0.675
0.5185827,0.69375
0.509126,0.6875
0.5205301,0.74375
0.5208441,0.70625
0.5198082,0.6375
0.51195174,0.61875
0.512665,0.675
0.50891405,0.7125
0.5206952,0.65
0.519039,0.66875
0.5079504,0.725
0.51453805,0.7
0.5144297,0.6875
0.5129883,0.7
0.5286422,0.69375
0.51667005,0.7375
0.5043811,0.78125
0.5303527,0.6375
0.5076718,0.7
0.5230443,0.65
0.5258937,0.6625
0.5136486,0.7125
0.5267881,0.66875
0.5076788,0.74375
0.52837056,0.6125
0.5255815,0.625
0.5235158,0.675
0.5325478,0.59375
0.53985155,0.54375
0.5209012,0.70625
0.53401244,0.6625
0.51454103,0.73125
0.50891817,0.71875
0.51437414,0.73125
0.5164085,0.68125
0.5082804,0.75625
0.508555,0.75
0.51785344,0.7
0.51009446,0.70625
0.50973,0.65625
0.5029038,0.7625
0.51405376,0.64375
0.5157169,0.6875
0.5232789,0.6375
0.5173105,0.68125
0.52193266,0.7375
0.5169255,0.73125
0.5124857,0.7125
0.51785827,0.6625
0.51094,0.76875
0.52129763,0.76875
0.51518625,0.7
0.5081013,0.70625
0.50155467,0.7625
0.51573867,0.7125
0.51692164,0.725
0.50819683,0.7375
0.50714827,0.70625
0.5122077,0.71875
0.52949893,0.6625
0.5202565,0.69375
0.5097701,0.775
0.5133108,0.73125
0.51551664,0.70625
0.51941776,0.66875
0.5278498,0.61875
0.506299,0.75625
0.5111453,0.725
0.5135423,0.7125
0.509743,0.7625
0.50693166,0.65
0.5131265,0.66875
0.5220707,0.64375
0.5085436,0.6625
0.5059024,0.73125
0.51992184,0.725
0.505532,0.775
0.50612974,0.84375
0.5145631,0.73125
0.50543725,0.7
0.5040427,0.76875
0.50993365,0.6875
0.5121335,0.7
0.5172818,0.7
0.5052354,0.7625
0.5114621,0.73125
0.521011,0.69375
0.522092,0.675
0.50262433,0.7625
0.5181478,0.65625
0.5191775,0.70625
0.50863796,0.70625
0.51547545,0.6875
0.5135156,0.68125
0.52896124,0.63125
0.5245851,0.69375
0.5271684,0.66875
0.52455294,0.6625
0.5102234,0.75
0.51962423,0.5625
0.48947826,0.81875
0.52782667,0.59375
0.5172905,0.7125
0.5173074,0.725
0.5180753,0.66875
0.5213028,0.6375
0.51364124,0.75625
0.5047886,0.7625
0.522612,0.7
0.5153304,0.69375
0.5155471,0.60625
0.52154857,0.675
0.51447684,0.65625
0.50338316,0.7
0.50679666,0.725
0.5248418,0.68125
0.50803816,0.68125
0.5158659,0.66875
0.49441892,0.78125
0.51459414,0.75625
0.5104275,0.73125
0.50531673,0.8
0.5201397,0.65
0.52019393,0.68125
0.5301507,0.6125
0.52212733,0.71875
0.51725453,0.65625
0.5395564,0.61875
0.528067,0.6375
0.50923055,0.64375
0.5087775,0.7625
0.5391979,0.59375
0.5176934,0.65625
0.5215713,0.68125
0.5173086,0.7
0.5195239,0.65625
0.5048953,0.75625
0.5164341,0.71875
0.51557505,0.7
0.5277556,0.6375
0.51589334,0.6875
0.5113841,0.7375
0.52283496,0.76875
0.51857835,0.63125
0.52748007,0.61875
0.50804555,0.70625
0.51533186,0.7
0.5057612,0.75625
0.52662027,0.64375
0.51290065,0.74375
0.51584846,0.69375
0.514076,0.7375
0.5058779,0.675
0.49918255,0.80625
0.51987237,0.68125
0.51490957,0.75625
0.50376105,0.68125
0.51992005,0.63125
0.50542295,0.7625
0.5176643,0.68125
0.51722854,0.71875
0.5140034,0.7375
0.5130908,0.75625
0.51362383,0.7375
0.5273584,0.59375
0.5143956,0.68125
0.5199033,0.65625
0.5196683,0.70625
0.51674014,0.76875
0.5198263,0.71875
0.5241309,0.64375
0.5215988,0.64375
0.5295518,0.5625
0.5311086,0.61875
0.51410854,0.71875
0.50459856,0.7375
0.51919144,0.69375
0.52731687,0.6
0.5121032,0.7875
0.5181048,0.69375
0.5190749,0.63125
0.5216986,0.66875
0.506858,0.75
0.5047347,0.775
0.52460325,0.64375
0.516739,0.65625
0.5164797,0.71875
0.5138316,0.675
0.50798285,0.73125
0.50187546,0.65625
0.5156746,0.65
0.5102693,0.66875
0.50633955,0.71875
0.5161233,0.69375
0.5183519,0.7
0.52820385,0.6375
0.5184616,0.675
0.5160756,0.74375
0.5265957,0.66875
0.5227492,0.7
0.52586997,0.69375
0.5233928,0.6375
0.50067586,0.75
0.52347535,0.6625
0.5319654,0.675
0.52067196,0.625
0.5150093,0.75
0.5071152,0.71875
0.512373,0.65625
0.52863854,0.6375
0.50797725,0.7125
0.5026555,0.725
0.5134092,0.6875
0.521492,0.725
0.5121251,0.76875
0.5099102,0.74375
0.50958186,0.775
0.52231133,0.70625
0.51305974,0.65
0.5153956,0.65
0.5226199,0.68125
0.5275264,0.55
0.51043355,0.68125
0.52334595,0.7125
0.5376651,0.59375
0.52879506,0.6625
0.49715024,0.7875
0.5323921,0.6625
0.5057163,0.7375
0.5027925,0.80625
0.5340953,0.575
0.5128604,0.68125
0.5147711,0.7375
0.517231,0.6625
0.52283716,0.68125
0.52406585,0.6375
0.51640815,0.68125
0.511713,0.725
0.52175313,0.7125
0.5086471,0.6625
0.5169358,0.7375
0.5066082,0.8125
0.51146317,0.7125
0.50500745,0.75625
0.5278068,0.7125
0.5249323,0.64375
0.516341,0.7
0.51978844,0.7
0.5232001,0.66875
0.52216804,0.69375
0.5131585,0.63125
0.5057926,0.75
0.53507966,0.575
0.50635386,0.75625
0.5221301,0.63125
0.51236016,0.71875
0.51043147,0.76875
0.507744,0.75
0.5275065,0.66875
0.5222293,0.6375
0.51065266,0.75625
0.5209409,0.675
0.52884454,0.6125
0.5352899,0.68125
0.50996417,0.7375
0.5062103,0.75625
0.517395,0.71875
0.52480125,0.65
0.5230145,0.7625
0.52774894,0.575
0.5086386,0.7625
0.52179986,0.60625
0.5121387,0.7375
0.5263673,0.68125
0.52024335,0.61875
0.5338652,0.64375
0.5195031,0.66875
0.51196736,0.71875
0.51189315,0.7125
0.5097704,0.725
0.5193062,0.69375
0.5130246,0.7
0.5240189,0.66875
0.51766676,0.65625
0.51866055,0.65
0.50353616,0.725
0.5127775,0.71875
0.50752306,0.73125
0.5220153,0.61875
0.5151814,0.7625
0.5054885,0.63125
0.5223092,0.6375
0.5201609,0.675
0.51762563,0.70625
0.51998,0.75
0.5033905,0.6875
0.5066458,0.73125
0.50605065,0.75625
0.49413642,0.775
0.51635045,0.7375
0.5118674,0.70625
0.5259856,0.6375
0.5146708,0.6875
0.5150178,0.7625
0.51721716,0.6375
0.532869,0.5
0.49874574,0.76875
0.510398,0.70625
0.49852124,0.78125
0.5185582,0.75625
0.5187088,0.70625
0.5213051,0.625
0.51073736,0.7
0.5175127,0.675
0.52225286,0.65
0.52513516,0.6375
0.5151879,0.70625
0.51365536,0.7125
0.50219977,0.66875
0.5118758,0.69375
0.51067406,0.7875
0.518433,0.7
0.515843,0.6625
0.51168823,0.675
0.51481503,0.725
0.50544417,0.7375
0.529784,0.66875
0.52272934,0.625
0.5057791,0.79375
0.51804817,0.66875
0.5170764,0.675
0.51114863,0.7375
0.5185887,0.66875
0.50887185,0.6375
0.5213157,0.7
0.52117956,0.6625
0.51809376,0.66875
0.52585006,0.70625
0.5121466,0.71875
0.51062423,0.7625
0.49785504,0.7125
0.5181956,0.65625
0.5185996,0.69375
0.5103235,0.75625
0.5294112,0.675
0.5187911,0.6625
0.50985354,0.7375
0.5339066,0.675
0.5275761,0.66875
0.5263127,0.6375
0.5237417,0.725
0.5210775,0.68125
0.5075801,0.76875
0.5173775,0.66875
0.51302224,0.6875
0.50811994,0.725
0.5134652,0.64375
0.511273,0.69375
0.5039762,0.7125
0.50176334,0.73125
0.5086671,0.7125
0.5402914,0.4625
0.5208403,0.70625
0.5227527,0.6625
0.49958515,0.73125
0.5045821,0.7625
0.51191694,0.7
0.5071929,0.75625
0.51764405,0.65
0.51436293,0.6375
0.5172125,0.6625
0.5099611,0.7125
0.51040363,0.7125
0.5193502,0.68125
0.5254504,0.5875
0.5049939,0.63125
0.50049603,0.775
0.5122968,0.68125
0.5063157,0.775
0.5124786,0.7375
0.511024,0.7125
0.5173771,0.65
0.52038366,0.65
0.5194756,0.65
0.5226396,0.68125
0.5189253,0.68125
0.5012701,0.71875
0.510074,0.74375
0.5134505,0.7125
0.50839376,0.7
0.5132328,0.69375
0.508942,0.78125
0.5081939,0.70625
0.5138772,0.675
0.5247959,0.69375
0.5097253,0.70625
0.5096075,0.75
0.52463245,0.6375
0.51871544,0.71875
0.5301571,0.6375
0.5112466,0.65
0.50411046,0.78125
0.48989448,0.8375
0.5128521,0.65625
0.5215234,0.60625
0.5179539,0.63125
0.51602167,0.71875
0.5118774,0.69375
0.51465136,0.69375
0.5150464,0.73125
0.5087625,0.76875
0.5239154,0.70625
0.5118126,0.725
0.50181574,0.73125
0.5102019,0.69375
0.51397693,0.6375
0.5147234,0.6875
0.5054225,0.73125
0.50854164,0.80625
0.5216789,0.61875
0.5003738,0.74375
0.51059926,0.74375
0.52693915,0.64375
0.50287914,0.75625
0.5128369,0.68125
0.5123728,0.70625
0.5215649,0.65
0.49969435,0.775
0.52074397,0.65
0.5183184,0.6375
0.521386,0.675
0.51567745,0.6625
0.5159035,0.70625
0.515501,0.69375
0.5227684,0.6375
0.51335734,0.76875
0.51474404,0.71875
0.51713973,0.73125
0.5238102,0.66875
0.51532114,0.69375
0.5129903,0.69375
0.49814838,0.7875
0.51525134,0.74375
0.5022787,0.76875
0.5186802,0.76875
0.500571,0.71875
0.5020319,0.74375
0.510053,0.675
0.53214264,0.5625
0.5136044,0.70625
0.5249671,0.68125
0.51306593,0.6625
0.51524293,0.675
0.50676805,0.74375
0.5223411,0.66875
0.51973784,0.68125
0.5139912,0.7625
0.5096616,0.71875
0.52220416,0.7125
0.50755453,0.7625
0.5133638,0.66875
0.52136445,0.68125
0.53916025,0.63125
0.5085496,0.7375
0.51622695,0.7
0.512228,0.66875
0.5212316,0.575
0.511771,0.74375
0.51241076,0.71875
0.5068742,0.73125
0.5240577,0.59375
0.50081354,0.80625
0.51859176,0.6875
0.5207081,0.61875
0.51467085,0.65
0.50883114,0.76875
0.52093107,0.75625
0.512823,0.69375
0.50167954,0.78125
0.5073788,0.73125
0.5125937,0.66875
0.50669956,0.75625
0.5186759,0.65625
0.527594,0.625
0.5199817,0.65
0.51413524,0.6625
0.5192418,0.6875
0.5295626,0.61875
0.50207305,0.78125
0.5190535,0.7125
0.5185353,0.66875
0.51572925,0.6625
0.5105883,0.75
0.5219777,0.59375
0.5173774,0.7
0.520289,0.675
0.5291274,0.6625
0.49995995,0.74375
0.5050654,0.7125
0.5171902,0.76875
0.51819867,0.65
0.50985277,0.73125
0.5057246,0.74375
0.51353294,0.725
0.5122663,0.7125
0.49915284,0.80625
0.52096313,0.71875
0.5087198,0.66875
0.50878155,0.71875
0.51700926,0.7
0.5103567,0.75
0.51099837,0.7625
0.51364374,0.71875
0.51608974,0.7125
0.5070062,0.7125
0.52895135,0.63125
0.5081238,0.6875
0.5038724,0.75625
0.51747197,0.71875
0.51768893,0.73125
0.50467557,0.7
0.50198793,0.7625
0.51237524,0.7375
0.52310956,0.59375
0.5074033,0.75
0.511628,0.7
0.5293405,0.625
0.5146266,0.6625
0.526399,0.68125
0.5329111,0.575
0.5258877,0.6375
0.51915485,0.7375
0.51740223,0.65
0.5118228,0.69375
0.49882412,0.775
0.5186164,0.64375
0.516189,0.65
0.51731354,0.65625
0.50758207,0.70625
0.5189597,0.66875
0.5264405,0.675
0.51386154,0.73125
0.5102383,0.725
0.5108857,0.71875
0.51543915,0.70625
0.5012015,0.825
0.51798,0.63125
0.50856745,0.68125
0.51098454,0.73125
0.49535996,0.7875
0.5092004,0.7625
0.522065,0.6875
0.5199416,0.5875
0.52848136,0.64375
0.5204276,0.6875
0.5127684,0.70625
0.52130115,0.66875
0.49729127,0.7125
0.52157515,0.675
0.5011305,0.74375
0.506968,0.75
0.5245026,0.65
0.5063628,0.74375
0.5183839,0.59375
0.51801884,0.73125
0.5194607,0.6375
0.5010007,0.7375
0.5054954,0.68125
0.5244871,0.65625
0.51208323,0.76875
0.5129508,0.75
0.516947,0.70625
0.5163954,0.66875
0.5135006,0.70625
0.5005988,0.7875
0.5244874,0.6625
0.5125304,0.70625
0.50733286,0.75625
0.5195158,0.65625
0.508168,0.675
0.5166121,0.75
0.515159,0.7875
0.52599937,0.65625
0.5132102,0.68125
0.50824356,0.7125
0.5098883,0.775
0.5143134,0.74375
0.5064267,0.775
0.5070878,0.75
0.51592743,0.71875
0.51602995,0.69375
0.5232695,0.5875
0.5012695,0.74375
0.5097454,0.76875
0.52569723,0.63125
0.5046894,0.73125
0.51624525,0.725
0.5080316,0.7125
0.5103444,0.7
0.5199426,0.63125
0.5182514,0.63125
0.52104336,0.675
0.5184814,0.65625
0.51361036,0.69375
0.52430123,0.64375
0.50751936,0.75
0.50986874,0.74375
0.5152279,0.73125
0.5108527,0.6875
0.52400786,0.6375
0.51313317,0.6875
0.5183406,0.65625
0.51620793,0.69375
0.5093516,0.7125
0.5139872,0.65
0.5005006,0.7875
0.50976825,0.6875
0.5212628,0.625
0.5161225,0.7375
0.49272338,0.83125
0.50712043,0.81875
0.5059282,0.73125
0.52274626,0.71875
0.4976078,0.725
0.5105804,0.75
0.51275903,0.65625
0.5195131,0.6625
0.5323234,0.65625
0.507376,0.71875
0.49561042,0.7625
0.5092501,0.71875
0.51378864,0.7
0.50449634,0.73125
0.50213134,0.775
0.52616197,0.675
0.5107516,0.6
0.49359044,0.80625
0.51159734,0.71875
0.5291444,0.6
0.51423955,0.71875
0.49984556,0.74375
0.5213627,0.675
0.50458115,0.8125
0.50006545,0.71875
0.50618905,0.69375
0.51815283,0.75
0.51148903,0.70625
0.5173285,0.7125
0.52270424,0.6875
0.5166626,0.6375
0.51183826,0.66875
0.50771797,0.6875
0.5219072,0.74375
0.5079087,0.7875
0.51022446,0.7625
0.5193245,0.75625
0.5118038,0.74375
0.50660586,0.7375
0.51674336,0.7375
0.5183973,0.7
0.51437813,0.725
0.5336677,0.60625
0.51259744,0.725
0.5074984,0.725
0.52059495,0.66875
0.51425546,0.59375
0.5248296,0.65625
0.5091156,0.675
0.5204555,0.6875
