losses,recalls
0.55880094,0.458
0.56037086,0.398
0.5634377,0.438
0.5702255,0.362
0.5597895,0.45
0.57121074,0.398
0.56078297,0.386
0.56878996,0.438
0.5613621,0.45
0.5697643,0.432
0.5577467,0.45
0.56883645,0.37
0.5694455,0.422
0.5613702,0.426
0.5679882,0.396
0.5570432,0.452
0.5599212,0.452
0.56477994,0.388
0.5697451,0.4
0.5659193,0.388
0.5707834,0.394
0.5725217,0.39
0.568705,0.39
0.5594546,0.432
0.5651711,0.358
0.5644427,0.408
0.5680694,0.376
0.56567633,0.41
0.5670829,0.342
0.56208885,0.37
0.56366754,0.42
0.56198835,0.44
0.5637478,0.408
0.56912684,0.434
0.5650354,0.418
0.5759549,0.346
0.55885345,0.39
0.5652523,0.39
0.5707714,0.358
0.5657107,0.382
0.56508213,0.414
0.56503606,0.366
0.55697185,0.452
0.5639568,0.392
0.55143946,0.496
0.56245,0.394
0.5648047,0.404
0.56906205,0.394
0.5616566,0.434
0.568994,0.386
0.5629137,0.406
0.5572052,0.42
0.5691361,0.386
0.5636231,0.432
0.5572601,0.398
0.5587248,0.438
0.56067055,0.402
0.561069,0.396
0.5560386,0.436
0.5636814,0.372
0.5700643,0.338
0.55880046,0.41
0.56320393,0.426
0.56660837,0.446
0.55985886,0.428
0.5607536,0.442
0.5630749,0.402
0.5654727,0.396
0.5602939,0.446
0.55691135,0.47
0.5630635,0.412
0.56210697,0.378
0.5551093,0.43
0.5665418,0.4
0.5692045,0.314
0.5662807,0.396
0.5642331,0.4
0.56056684,0.44
0.56346416,0.42
0.559704,0.444
0.5600285,0.402
0.5624878,0.396
0.55371106,0.486
0.5531444,0.492
0.56047904,0.42
0.5540279,0.424
0.55799174,0.436
0.553965,0.46
0.56067544,0.378
0.5567082,0.452
0.56021756,0.412
0.56217146,0.446
0.5578256,0.4
0.5559324,0.382
0.55803186,0.426
0.55553746,0.388
0.5536976,0.452
0.56126684,0.424
0.5531605,0.424
0.5686104,0.366
0.5636122,0.424
0.56099653,0.374
0.57214147,0.362
0.55129826,0.472
0.5574501,0.408
0.55454046,0.466
0.5618753,0.372
0.56252867,0.398
0.56640583,0.39
0.5572239,0.442
0.5676911,0.346
0.5539682,0.416
0.5553799,0.426
0.5620294,0.376
0.5588248,0.44
0.5479574,0.462
0.55593497,0.432
0.55714774,0.428
0.55516404,0.452
0.5654579,0.366
0.55365187,0.446
0.5602673,0.39
0.55983377,0.434
0.5526478,0.398
0.55522776,0.438
0.55342513,0.45
0.55949605,0.4
0.5535207,0.412
0.5628677,0.426
0.55948466,0.412
0.5569824,0.426
0.5582403,0.412
0.55475056,0.43
0.55050915,0.434
0.5660944,0.358
0.5547552,0.414
0.55959266,0.418
0.5530265,0.442
0.55998826,0.46
0.55091625,0.424
0.56555367,0.428
0.55647177,0.398
0.5542297,0.474
0.554122,0.458
0.55832005,0.428
0.5623541,0.406
0.55718887,0.458
0.55778396,0.424
0.55802095,0.422
0.55423176,0.428
0.56100255,0.398
0.55297244,0.41
0.5653129,0.422
0.5513231,0.46
0.5568771,0.412
0.5541264,0.494
0.55003285,0.436
0.55123144,0.416
0.55135655,0.43
0.54475796,0.452
0.554223,0.412
0.56079495,0.39
0.5558217,0.422
0.55679935,0.414
0.55845237,0.376
0.5524351,0.472
0.5481561,0.456
0.5522745,0.44
0.56068957,0.362
0.5528513,0.442
0.5538211,0.384
0.55192083,0.44
0.5508413,0.464
0.5578828,0.392
0.5599023,0.416
0.5531665,0.434
0.55243355,0.44
0.5439095,0.47
0.5536154,0.466
0.5597311,0.388
0.5538781,0.418
0.5586565,0.416
0.5494403,0.436
0.5485508,0.432
0.56129223,0.362
0.5478555,0.442
0.5413694,0.486
0.54893863,0.436
0.55670094,0.376
0.5540271,0.434
0.5588419,0.416
0.5613471,0.358
0.553767,0.398
0.5469245,0.492
0.55447376,0.39
0.54769045,0.48
0.5505489,0.478
0.5504571,0.424
0.549413,0.43
0.548788,0.44
0.5513675,0.42
0.5507024,0.412
0.55597395,0.376
0.5548343,0.438
0.55517375,0.388
0.5449097,0.476
0.5507232,0.428
0.55332124,0.432
0.5508211,0.452
0.5491326,0.51
0.5476749,0.48
0.5522907,0.454
0.5494656,0.438
0.5434083,0.414
0.5477837,0.432
0.5500951,0.456
